data,open,high,low,close
3275,2722.0 ,2725.5 ,2721.6 ,2725.3 
3276,2725.5 ,2725.5 ,2724.3 ,2724.6 
3277,2724.6 ,2724.7 ,2723.3 ,2723.3 
3278,2723.3 ,2723.9 ,2723.0 ,2723.0 
3279,2723.0 ,2723.6 ,2722.0 ,2723.0 
3280,2723.1 ,2723.8 ,2722.5 ,2723.4 
3281,2723.3 ,2723.6 ,2718.9 ,2719.6 
3282,2718.9 ,2719.4 ,2717.8 ,2718.2 
3283,2718.1 ,2719.1 ,2714.9 ,2716.1 
3284,2716.4 ,2717.6 ,2714.3 ,2715.3 
3285,2715.3 ,2715.6 ,2713.2 ,2714.8 
3286,2714.9 ,2715.3 ,2714.0 ,2714.9 
3287,2714.9 ,2716.3 ,2714.8 ,2715.7 
3288,2715.9 ,2716.2 ,2712.7 ,2713.4 
3289,2713.6 ,2715.3 ,2708.9 ,2710.1 
3290,2709.9 ,2710.6 ,2708.8 ,2710.2 
3291,2710.2 ,2710.5 ,2705.9 ,2708.8 
3292,2708.8 ,2709.8 ,2706.3 ,2706.6 
3293,2706.7 ,2707.8 ,2697.3 ,2698.5 
3294,2698.4 ,2698.4 ,2691.6 ,2695.3 
3295,2695.6 ,2698.7 ,2694.9 ,2698.1 
3296,2698.1 ,2699.9 ,2697.4 ,2697.6 
3297,2697.6 ,2697.7 ,2695.2 ,2697.0 
3298,2696.5 ,2697.0 ,2692.8 ,2695.7 
3299,2695.6 ,2703.0 ,2694.2 ,2700.7 
3300,2700.7 ,2702.8 ,2699.7 ,2701.1 
3301,2701.3 ,2703.0 ,2700.5 ,2701.7 
3302,2702.0 ,2706.5 ,2701.4 ,2704.9 
3303,2705.0 ,2714.0 ,2704.3 ,2714.0 
3304,2713.2 ,2714.1 ,2711.6 ,2714.1 
3305,2714.2 ,2715.6 ,2712.7 ,2715.6 
3306,2715.6 ,2716.0 ,2714.0 ,2715.7 
3307,2715.8 ,2720.8 ,2715.8 ,2720.1 
3308,2720.1 ,2724.2 ,2720.1 ,2724.2 
3309,2724.2 ,2729.0 ,2724.0 ,2727.4 
3310,2727.6 ,2734.0 ,2727.4 ,2733.0 
3311,2730.8 ,2732.2 ,2727.7 ,2728.8 
3312,2728.8 ,2729.2 ,2727.0 ,2727.7 
3313,2728.0 ,2730.4 ,2727.7 ,2729.0 
3314,2729.2 ,2731.9 ,2727.9 ,2731.1 
3315,2731.1 ,2731.4 ,2729.4 ,2730.2 
3316,2730.4 ,2731.1 ,2727.4 ,2728.7 
3317,2728.7 ,2730.8 ,2728.5 ,2730.4 
3318,2730.5 ,2730.8 ,2728.2 ,2729.7 
3319,2729.7 ,2739.8 ,2729.5 ,2739.8 
3320,2739.5 ,2739.6 ,2735.4 ,2735.8 
3321,2735.4 ,2735.7 ,2732.3 ,2734.7 
3322,2734.4 ,2734.8 ,2729.6 ,2729.6 
3323,2729.8 ,2730.7 ,2727.6 ,2728.9 
3324,2729.1 ,2730.8 ,2726.6 ,2728.0 
3325,2728.0 ,2730.0 ,2726.9 ,2728.4 
3326,2728.4 ,2729.0 ,2727.4 ,2728.8 
3327,2728.3 ,2730.6 ,2723.9 ,2729.8 
3328,2729.5 ,2730.1 ,2728.6 ,2728.6 
3329,2728.6 ,2729.4 ,2724.6 ,2724.9 
3330,2724.9 ,2727.9 ,2724.8 ,2727.0 
3331,2727.0 ,2729.9 ,2725.4 ,2728.8 
3332,2728.8 ,2733.9 ,2728.3 ,2732.6 
3333,2732.4 ,2732.9 ,2731.1 ,2731.7 
3334,2731.7 ,2733.4 ,2731.2 ,2732.1 
3335,2732.0 ,2732.7 ,2728.5 ,2729.5 
3336,2729.6 ,2730.2 ,2727.4 ,2727.5 
3337,2727.5 ,2728.4 ,2726.9 ,2728.0 
3338,2728.0 ,2728.0 ,2724.4 ,2725.1 
3339,2725.1 ,2725.9 ,2722.0 ,2723.8 
3340,2723.6 ,2726.4 ,2723.6 ,2725.7 
3341,2725.6 ,2725.9 ,2723.1 ,2724.7 
3342,2724.8 ,2724.8 ,2719.3 ,2719.3 
3343,2719.1 ,2720.5 ,2718.3 ,2719.6 
3344,2719.8 ,2721.3 ,2719.4 ,2721.1 
3345,2721.1 ,2723.9 ,2720.8 ,2722.9 
3346,2722.7 ,2723.7 ,2721.9 ,2722.2 
3347,2722.2 ,2723.2 ,2719.7 ,2720.1 
3348,2720.2 ,2734.4 ,2720.0 ,2732.0 
3349,2732.0 ,2732.1 ,2728.1 ,2728.4 
3350,2728.4 ,2729.7 ,2726.7 ,2727.7 
3351,2728.0 ,2729.9 ,2724.6 ,2725.9 
3352,2725.6 ,2727.8 ,2724.5 ,2724.5 
3353,2724.3 ,2729.8 ,2723.5 ,2726.9 
3354,2726.5 ,2728.3 ,2724.7 ,2727.0 
3355,2727.2 ,2729.8 ,2726.3 ,2728.5 
3356,2728.2 ,2728.2 ,2720.0 ,2720.7 
3357,2720.7 ,2721.9 ,2716.9 ,2718.6 
3358,2718.5 ,2719.3 ,2715.0 ,2715.7 
3359,2715.7 ,2718.6 ,2715.4 ,2717.7 
3360,2717.7 ,2725.4 ,2717.5 ,2722.3 
3361,2722.3 ,2722.6 ,2721.2 ,2722.2 
3362,2722.1 ,2724.4 ,2719.3 ,2722.7 
3363,2722.5 ,2722.8 ,2716.8 ,2717.4 
3364,2717.6 ,2719.4 ,2714.1 ,2716.0 
3365,2716.0 ,2718.1 ,2714.9 ,2717.1 
3366,2717.3 ,2719.4 ,2710.9 ,2713.2 
3367,2713.3 ,2716.9 ,2709.6 ,2709.6 
3368,2709.3 ,2715.5 ,2708.8 ,2715.5 
3369,2715.2 ,2718.8 ,2714.3 ,2716.7 
3370,2716.9 ,2727.2 ,2716.2 ,2726.9 
3371,2726.5 ,2733.3 ,2723.8 ,2731.8 
3372,2731.5 ,2745.6 ,2731.4 ,2740.6 
3373,2740.4 ,2766.3 ,2740.1 ,2762.9 
3374,2762.5 ,2764.3 ,2758.5 ,2761.3 
3375,2761.4 ,2761.7 ,2753.9 ,2759.6 
3376,2759.8 ,2790.8 ,2758.2 ,2790.8 
3377,2793.6 ,2795.9 ,2782.0 ,2782.7 
3378,2783.0 ,2787.4 ,2778.6 ,2779.4 
3379,2779.3 ,2781.7 ,2774.0 ,2777.0 
3380,2777.6 ,2782.4 ,2774.6 ,2776.4 
3381,2776.8 ,2784.2 ,2776.3 ,2782.1 
3382,2781.6 ,2782.8 ,2777.7 ,2777.9 
3383,2779.2 ,2782.7 ,2778.3 ,2780.0 
3384,2780.0 ,2785.1 ,2780.0 ,2783.6 
3385,2783.6 ,2783.7 ,2779.1 ,2782.7 
3386,2782.8 ,2806.7 ,2782.0 ,2806.5 
3387,2806.1 ,2814.2 ,2799.7 ,2807.9 
3388,2808.3 ,2808.7 ,2799.9 ,2801.3 
3389,2801.6 ,2802.4 ,2793.8 ,2795.9 
3390,2796.2 ,2800.3 ,2795.4 ,2797.6 
3391,2797.4 ,2799.1 ,2794.8 ,2794.8 
3392,2794.7 ,2802.9 ,2794.6 ,2802.8 
3393,2802.6 ,2802.9 ,2798.9 ,2802.0 
3394,2802.1 ,2802.1 ,2797.5 ,2801.2 
3395,2801.3 ,2805.2 ,2800.6 ,2802.4 
3396,2802.3 ,2803.3 ,2799.7 ,2800.7 
3397,2800.8 ,2801.3 ,2797.3 ,2799.8 
3398,2799.7 ,2800.8 ,2799.1 ,2800.8 
3399,2800.6 ,2801.0 ,2799.6 ,2800.1 
3400,2800.0 ,2800.3 ,2798.9 ,2799.3 
3401,2783.3 ,2785.4 ,2780.5 ,2782.2 
3402,2782.2 ,2782.7 ,2779.1 ,2779.9 
3403,2779.9 ,2781.9 ,2779.9 ,2780.5 
3404,2780.4 ,2783.9 ,2777.9 ,2778.3 
3405,2777.9 ,2780.1 ,2776.6 ,2778.8 
3406,2779.1 ,2781.9 ,2778.6 ,2780.4 
3407,2780.2 ,2780.4 ,2776.2 ,2776.3 
3408,2776.7 ,2783.5 ,2776.2 ,2782.2 
3409,2782.5 ,2783.3 ,2778.7 ,2779.5 
3410,2779.3 ,2782.1 ,2778.1 ,2779.3 
3411,2779.3 ,2779.7 ,2773.1 ,2775.5 
3412,2775.8 ,2778.7 ,2775.5 ,2778.7 
3413,2778.8 ,2786.4 ,2778.8 ,2782.1 
3414,2782.1 ,2782.8 ,2780.5 ,2782.0 
3415,2781.9 ,2782.4 ,2777.7 ,2781.2 
3416,2781.3 ,2782.1 ,2778.6 ,2779.7 
3417,2780.0 ,2781.3 ,2777.9 ,2778.8 
3418,2778.9 ,2780.3 ,2778.5 ,2779.7 
3419,2779.7 ,2783.8 ,2778.7 ,2779.0 
3420,2778.8 ,2780.6 ,2778.3 ,2778.9 
3421,2779.0 ,2780.5 ,2777.7 ,2778.8 
3422,2778.8 ,2782.6 ,2777.5 ,2780.5 
3423,2780.8 ,2784.7 ,2780.0 ,2782.6 
3424,2782.6 ,2782.6 ,2780.6 ,2781.7 
3425,2781.7 ,2782.4 ,2781.0 ,2781.6 
3426,2781.4 ,2782.8 ,2780.4 ,2781.9 
3427,2782.2 ,2782.3 ,2779.7 ,2780.7 
3428,2781.0 ,2781.1 ,2778.3 ,2779.2 
3429,2779.1 ,2779.1 ,2775.7 ,2778.4 
3430,2778.4 ,2778.8 ,2777.3 ,2778.5 
3431,2778.5 ,2778.6 ,2773.7 ,2773.9 
3432,2774.1 ,2779.6 ,2773.6 ,2779.6 
3433,2779.8 ,2782.0 ,2778.2 ,2780.8 
3434,2780.6 ,2781.9 ,2779.7 ,2780.4 
3435,2780.2 ,2781.4 ,2777.2 ,2777.9 
3436,2777.8 ,2784.8 ,2776.6 ,2784.0 
3437,2784.0 ,2784.5 ,2781.6 ,2782.4 
3438,2782.4 ,2782.5 ,2781.6 ,2782.3 
3439,2782.1 ,2782.3 ,2780.7 ,2781.8 
3440,2781.9 ,2783.9 ,2779.6 ,2781.8 
3441,2781.8 ,2781.9 ,2778.2 ,2781.0 
3442,2781.1 ,2783.7 ,2780.5 ,2782.9 
3443,2783.0 ,2784.0 ,2781.6 ,2783.5 
3444,2783.5 ,2791.7 ,2783.1 ,2788.8 
3445,2788.9 ,2789.8 ,2787.8 ,2788.5 
3446,2790.1 ,2794.0 ,2788.2 ,2788.2 
3447,2788.4 ,2789.1 ,2787.2 ,2787.6 
3448,2787.6 ,2788.5 ,2787.3 ,2787.3 
3449,2787.4 ,2790.0 ,2786.7 ,2787.6 
3450,2787.3 ,2788.4 ,2785.8 ,2788.4 
3451,2788.7 ,2790.4 ,2786.3 ,2790.3 
3452,2790.4 ,2790.8 ,2788.6 ,2790.3 
3453,2790.3 ,2792.0 ,2789.3 ,2790.0 
3454,2790.2 ,2790.4 ,2788.3 ,2789.9 
3455,2789.6 ,2792.9 ,2789.4 ,2792.5 
3456,2792.5 ,2799.9 ,2792.4 ,2796.8 
3457,2797.0 ,2797.3 ,2795.2 ,2795.2 
3458,2795.2 ,2796.4 ,2794.0 ,2794.1 
3459,2794.2 ,2794.3 ,2792.3 ,2792.4 
3460,2792.4 ,2793.6 ,2792.3 ,2792.3 
3461,2792.3 ,2792.3 ,2779.3 ,2779.4 
3462,2779.4 ,2781.0 ,2775.6 ,2780.6 
3463,2780.5 ,2781.0 ,2779.4 ,2780.2 
3464,2780.0 ,2780.3 ,2774.9 ,2778.3 
3465,2778.6 ,2781.4 ,2778.3 ,2779.5 
3466,2779.9 ,2781.6 ,2779.9 ,2781.1 
3467,2781.6 ,2783.3 ,2779.1 ,2783.3 
3468,2783.5 ,2790.8 ,2782.4 ,2788.1 
3469,2787.9 ,2788.2 ,2786.1 ,2786.1 
3470,2786.0 ,2786.4 ,2784.3 ,2784.9 
3471,2784.9 ,2788.1 ,2784.7 ,2787.3 
3472,2787.0 ,2791.5 ,2785.7 ,2788.1 
3473,2788.1 ,2788.5 ,2779.7 ,2782.8 
3474,2782.8 ,2787.6 ,2782.0 ,2785.4 
3475,2785.4 ,2785.4 ,2781.0 ,2781.1 
3476,2781.1 ,2783.2 ,2780.1 ,2782.5 
3477,2782.5 ,2788.2 ,2782.1 ,2786.0 
3478,2786.5 ,2788.4 ,2786.3 ,2787.5 
3479,2787.4 ,2788.0 ,2782.2 ,2784.6 
3480,2784.7 ,2784.7 ,2781.2 ,2782.0 
3481,2782.0 ,2783.5 ,2781.4 ,2783.1 
3482,2782.9 ,2784.1 ,2777.4 ,2779.6 
3483,2779.6 ,2779.6 ,2775.0 ,2778.8 
3484,2778.5 ,2779.4 ,2777.0 ,2778.8 
3485,2778.8 ,2779.7 ,2778.0 ,2779.3 
3486,2778.9 ,2781.6 ,2777.9 ,2779.3 
3487,2779.4 ,2780.9 ,2779.0 ,2779.3 
3488,2779.2 ,2781.8 ,2779.1 ,2781.3 
3489,2781.2 ,2782.7 ,2780.7 ,2782.5 
3490,2782.5 ,2783.1 ,2781.5 ,2781.9 
3491,2800.9 ,2803.7 ,2796.9 ,2798.3 
3492,2798.2 ,2798.9 ,2796.9 ,2798.1 
3493,2798.1 ,2799.6 ,2797.6 ,2799.1 
3494,2799.1 ,2799.7 ,2797.5 ,2798.2 
3495,2798.3 ,2800.3 ,2797.8 ,2798.9 
3496,2798.9 ,2799.1 ,2797.3 ,2798.7 
3497,2798.8 ,2800.2 ,2797.5 ,2797.5 
3498,2797.4 ,2800.3 ,2797.0 ,2799.5 
3499,2799.5 ,2800.0 ,2797.7 ,2798.7 
3500,2798.8 ,2799.5 ,2798.2 ,2798.2 
3501,2798.2 ,2798.2 ,2795.7 ,2796.2 
3502,2796.2 ,2797.0 ,2796.0 ,2796.4 
3503,2796.4 ,2797.1 ,2794.3 ,2796.7 
3504,2796.8 ,2808.8 ,2796.7 ,2808.6 
3505,2808.6 ,2810.0 ,2806.6 ,2806.8 
3506,2806.6 ,2807.7 ,2803.5 ,2806.9 
3507,2806.6 ,2807.9 ,2803.2 ,2803.6 
3508,2803.6 ,2805.8 ,2802.6 ,2805.1 
3509,2805.2 ,2806.4 ,2803.6 ,2803.7 
3510,2803.7 ,2804.8 ,2799.8 ,2799.8 
3511,2799.8 ,2801.9 ,2799.7 ,2800.4 
3512,2800.4 ,2803.2 ,2799.8 ,2802.5 
3513,2802.7 ,2802.8 ,2796.4 ,2798.9 
3514,2798.8 ,2800.2 ,2798.5 ,2799.3 
3515,2799.3 ,2799.3 ,2797.5 ,2798.0 
3516,2797.5 ,2801.8 ,2797.5 ,2801.4 
3517,2800.9 ,2801.3 ,2797.9 ,2798.1 
3518,2798.0 ,2801.1 ,2797.9 ,2800.9 
3519,2801.0 ,2801.8 ,2798.5 ,2799.0 
3520,2799.0 ,2799.6 ,2794.8 ,2795.8 
3521,2795.8 ,2798.5 ,2795.5 ,2797.2 
3522,2797.2 ,2798.1 ,2796.4 ,2797.6 
3523,2797.7 ,2801.1 ,2797.1 ,2798.8 
3524,2799.0 ,2799.1 ,2797.9 ,2797.9 
3525,2797.9 ,2799.4 ,2796.9 ,2797.8 
3526,2797.8 ,2800.7 ,2797.4 ,2800.0 
3527,2800.0 ,2800.1 ,2797.5 ,2797.6 
3528,2797.5 ,2797.5 ,2792.9 ,2795.3 
3529,2795.1 ,2795.4 ,2792.8 ,2794.4 
3530,2794.4 ,2795.3 ,2794.1 ,2794.6 
3531,2794.7 ,2794.7 ,2790.4 ,2792.4 
3532,2792.4 ,2793.6 ,2791.7 ,2793.1 
3533,2792.7 ,2796.2 ,2792.4 ,2795.4 
3534,2795.5 ,2796.8 ,2795.1 ,2795.7 
3535,2795.8 ,2795.9 ,2794.8 ,2795.5 
3536,2795.7 ,2796.1 ,2792.5 ,2793.4 
3537,2793.4 ,2796.2 ,2792.8 ,2795.8 
3538,2795.8 ,2796.3 ,2793.5 ,2793.6 
3539,2793.5 ,2794.7 ,2790.4 ,2791.1 
3540,2791.1 ,2791.3 ,2788.1 ,2790.0 
3541,2789.9 ,2790.6 ,2789.1 ,2789.8 
3542,2789.8 ,2792.8 ,2788.9 ,2792.1 
3543,2792.3 ,2792.3 ,2790.7 ,2791.6 
3544,2791.4 ,2795.3 ,2791.3 ,2795.1 
3545,2795.4 ,2796.7 ,2794.2 ,2794.8 
3546,2794.8 ,2798.5 ,2794.7 ,2796.9 
3547,2796.9 ,2797.3 ,2795.3 ,2795.5 
3548,2795.8 ,2796.6 ,2795.3 ,2796.6 
3549,2796.6 ,2797.4 ,2792.8 ,2793.9 
3550,2793.8 ,2794.0 ,2792.0 ,2792.5 
3551,2792.3 ,2802.1 ,2792.2 ,2800.6 
3552,2800.5 ,2801.3 ,2798.1 ,2798.2 
3553,2798.1 ,2798.8 ,2795.0 ,2795.9 
3554,2796.2 ,2796.9 ,2794.0 ,2795.8 
3555,2795.8 ,2796.0 ,2793.1 ,2794.4 
3556,2794.4 ,2796.6 ,2793.9 ,2796.1 
3557,2796.2 ,2796.3 ,2793.0 ,2795.0 
3558,2794.8 ,2795.8 ,2793.5 ,2793.5 
3559,2793.5 ,2795.6 ,2790.7 ,2795.2 
3560,2795.2 ,2796.1 ,2793.2 ,2793.8 
3561,2794.0 ,2795.5 ,2791.1 ,2792.5 
3562,2792.4 ,2792.6 ,2784.0 ,2784.6 
3563,2784.6 ,2787.7 ,2784.4 ,2787.7 
3564,2787.7 ,2793.5 ,2787.5 ,2792.4 
3565,2792.4 ,2793.8 ,2791.5 ,2792.9 
3566,2792.7 ,2793.3 ,2790.5 ,2791.0 
3567,2791.0 ,2792.2 ,2789.9 ,2791.2 
3568,2791.3 ,2791.7 ,2788.9 ,2789.0 
3569,2789.0 ,2792.2 ,2787.6 ,2790.1 
3570,2790.4 ,2790.5 ,2786.1 ,2788.3 
3571,2788.5 ,2790.2 ,2787.9 ,2789.9 
3572,2789.9 ,2790.9 ,2789.0 ,2789.2 
3573,2789.2 ,2789.7 ,2788.4 ,2789.2 
3574,2788.9 ,2789.7 ,2788.7 ,2789.3 
3575,2789.3 ,2789.9 ,2789.3 ,2789.6 
3576,2789.6 ,2792.8 ,2789.6 ,2791.4 
3577,2791.5 ,2792.3 ,2791.1 ,2791.3 
3578,2791.2 ,2791.2 ,2789.4 ,2790.8 
3579,2790.9 ,2791.3 ,2790.2 ,2791.0 
3580,2791.0 ,2791.0 ,2785.7 ,2786.3 
3581,2802.9 ,2805.5 ,2801.9 ,2805.3 
3582,2805.2 ,2806.4 ,2804.7 ,2805.4 
3583,2805.4 ,2807.0 ,2805.1 ,2806.7 
3584,2806.8 ,2810.2 ,2806.8 ,2809.0 
3585,2809.0 ,2809.5 ,2808.4 ,2808.9 
3586,2809.1 ,2809.2 ,2807.0 ,2808.0 
3587,2808.1 ,2808.4 ,2807.1 ,2808.4 
3588,2808.3 ,2808.4 ,2806.4 ,2807.2 
3589,2807.2 ,2807.9 ,2804.9 ,2807.9 
3590,2807.8 ,2808.0 ,2806.5 ,2807.6 
3591,2807.6 ,2808.4 ,2806.8 ,2807.8 
3592,2808.0 ,2808.3 ,2806.4 ,2807.7 
3593,2807.9 ,2808.1 ,2806.4 ,2806.5 
3594,2806.6 ,2806.9 ,2805.8 ,2806.4 
3595,2806.4 ,2806.7 ,2804.6 ,2805.9 
3596,2805.9 ,2807.7 ,2805.7 ,2807.3 
3597,2807.2 ,2807.5 ,2806.2 ,2806.6 
3598,2806.6 ,2807.6 ,2806.6 ,2806.9 
3599,2806.9 ,2807.1 ,2806.3 ,2806.7 
3600,2806.8 ,2807.1 ,2805.2 ,2805.2 
3601,2805.2 ,2805.7 ,2804.3 ,2805.1 
3602,2805.1 ,2805.1 ,2802.4 ,2802.8 
3603,2802.9 ,2804.3 ,2802.5 ,2804.1 
3604,2804.2 ,2807.1 ,2803.8 ,2805.9 
3605,2805.8 ,2806.3 ,2805.5 ,2805.9 
3606,2805.9 ,2806.0 ,2804.2 ,2804.7 
3607,2804.7 ,2804.8 ,2803.7 ,2804.6 
3608,2804.6 ,2804.8 ,2803.2 ,2804.1 
3609,2804.0 ,2804.9 ,2802.8 ,2802.9 
3610,2802.7 ,2804.2 ,2801.5 ,2801.5 
3611,2801.6 ,2803.2 ,2800.5 ,2800.8 
3612,2800.7 ,2802.3 ,2800.3 ,2801.7 
3613,2801.6 ,2802.5 ,2801.6 ,2802.4 
3614,2802.5 ,2802.5 ,2801.1 ,2802.0 
3615,2802.1 ,2802.2 ,2800.8 ,2801.0 
3616,2801.1 ,2804.0 ,2801.0 ,2803.0 
3617,2802.8 ,2803.2 ,2802.0 ,2802.6 
3618,2802.6 ,2802.7 ,2801.2 ,2802.5 
3619,2802.5 ,2802.7 ,2800.0 ,2801.0 
3620,2801.0 ,2801.5 ,2800.0 ,2800.6 
3621,2800.2 ,2802.9 ,2799.7 ,2801.7 
3622,2801.8 ,2801.9 ,2799.0 ,2799.7 
3623,2799.7 ,2799.9 ,2795.4 ,2796.7 
3624,2796.5 ,2796.9 ,2793.3 ,2793.5 
3625,2793.3 ,2794.4 ,2789.9 ,2790.6 
3626,2790.6 ,2791.8 ,2790.3 ,2791.5 
3627,2791.4 ,2791.5 ,2789.3 ,2789.7 
3628,2789.7 ,2789.8 ,2784.8 ,2784.8 
3629,2785.1 ,2787.4 ,2784.7 ,2787.4 
3630,2787.4 ,2795.0 ,2787.3 ,2793.8 
3631,2793.4 ,2797.3 ,2793.1 ,2793.8 
3632,2793.9 ,2799.9 ,2793.7 ,2793.8 
3633,2793.8 ,2795.1 ,2792.9 ,2792.9 
3634,2792.9 ,2793.9 ,2791.0 ,2791.4 
3635,2791.5 ,2794.9 ,2791.2 ,2793.9 
3636,2793.8 ,2794.2 ,2789.2 ,2789.2 
